Year,Month,Day,Hour,Average_Temperature,Low_Temperature,High_Temperature,Temperature,Humidity,Wind_Speed,Precipitation,Photovoltaic_Power
2015,2,5,10,25,13.85203362,34.24142456,28.72231102,22.56715202,4.2961653,0,0.593280877
2015,2,5,11,25,13.85203362,34.24142456,30.14388657,21.16526222,3.318735499,0,0.764587459
2015,2,5,12,25,13.85203362,34.24142456,31.3954277,18.88430214,3.522099028,0,0.863863156
2015,2,5,13,25,13.85203362,34.24142456,32.14655304,18.0033474,2.13918367,0,0.900884256
2015,2,5,14,25,13.85203362,34.24142456,33.25299454,16.64800835,1.458953462,0,0.890451655
2015,2,5,15,25,13.85203362,34.24142456,33.26259613,17.15603065,3.916303801,0,0.820261858
2015,2,5,16,25,13.85203362,34.24142456,33.59333038,14.54190445,2.497702848,0,0.692348775
2015,2,5,17,25,13.85203362,34.24142456,33.38379288,14.90982533,2.952275784,0,0.503416672
2015,2,5,18,25,13.85203362,34.24142456,32.7942009,14.68891239,5.191192541,0,0.261341051
2015,2,5,19,25,13.85203362,34.24142456,31.07416153,17.9954586,1.788662249,0,0.041886316
2015,2,5,20,25,13.85203362,34.24142456,26.06599426,26.80834961,0.891445396,0,0
2015,2,5,21,25,13.85203362,34.24142456,23.83974648,31.60785484,0.71036442,0,0
2015,2,5,22,25,13.85203362,34.24142456,22.47951889,36.59260941,0.956253777,0,0
2015,2,5,23,25,13.85203362,34.24142456,21.15292549,41.88640976,1.480909181,0,0
2015,2,6,0,27,15.97947884,36.87732697,20.0216217,46.89083862,0.592387793,0,0
2015,2,6,1,27,15.97947884,36.87732697,19.9150486,49.1377449,1.029852724,0,0
2015,2,6,2,27,15.97947884,36.87732697,18.36977386,55.18434143,0.61530679,0,0
2015,2,6,3,27,15.97947884,36.87732697,17.66312218,58.02700424,1.120778292,0,0
2015,2,6,4,27,15.97947884,36.87732697,16.97906303,62.00836182,2.125143056,0,0
2015,2,6,5,27,15.97947884,36.87732697,16.43781662,64.77139282,0.541800893,0,0
2015,2,6,6,27,15.97947884,36.87732697,16.00822639,65.35536957,0.45351131,0,0
2015,2,6,7,27,15.97947884,36.87732697,17.17317581,64.32761383,0.78554362,0,0.002574074
2015,2,6,8,27,15.97947884,36.87732697,25.57876205,32.93293762,0.972582747,0,0.106232508
2015,2,6,9,27,15.97947884,36.87732697,28.79442215,24.74515724,2.78263712,0,0.315401233
2015,2,6,10,27,15.97947884,36.87732697,30.87983131,21.22646141,3.362654356,0,0.582034978
2015,2,6,11,27,15.97947884,36.87732697,33.31335449,19.96032143,2.338125457,0,0.749570462
2015,2,6,12,27,15.97947884,36.87732697,34.54684448,18.37601471,2.857710687,0,0.850230477
2015,2,6,13,27,15.97947884,36.87732697,35.01365662,17.78775215,3.535709296,0,0.904186199
2015,2,6,14,27,15.97947884,36.87732697,35.86169052,16.05386162,3.059431775,0,0.920032918
2015,2,6,15,27,15.97947884,36.87732697,36.32746887,15.35834694,3.35191465,0,0.845415629
2015,2,6,16,27,15.97947884,36.87732697,35.67881012,14.92084026,1.788984246,0,0.708633746
2015,2,6,17,27,15.97947884,36.87732697,35.66751862,14.85784912,3.110999106,0,0.473931069
2015,2,6,18,27,15.97947884,36.87732697,35.41046143,14.68015099,2.152698173,0,0.259340481
2015,2,6,19,27,15.97947884,36.87732697,33.36413193,18.80526543,1.337310086,0,0.041328704
2015,2,6,20,27,15.97947884,36.87732697,28.16459084,30.68985748,0.488850402,0,0
2015,2,6,21,27,15.97947884,36.87732697,26.02779961,35.53502655,0.674119535,0,0
2015,2,6,22,27,15.97947884,36.87732697,25.34558868,37.93665314,1.098039234,0,0
2015,2,6,23,27,15.97947884,36.87732697,24.68321037,39.19121552,2.148234576,0,0
2015,2,7,0,29.8,19.64047241,39.01472855,26.52997017,36.54421234,1.284372642,0,0
2015,2,7,1,29.8,19.64047241,39.01472855,23.59082985,47.57736969,0.726638223,0,0
2015,2,7,2,29.8,19.64047241,39.01472855,22.78590012,50.49460983,1.080842552,0,0
2015,2,7,3,29.8,19.64047241,39.01472855,21.61609459,56.02111435,1.342143364,0,0
2015,2,7,4,29.8,19.64047241,39.01472855,21.34957123,55.45342255,1.54656971,0,0
2015,2,7,5,29.8,19.64047241,39.01472855,20.45918465,60.51108551,0.776479534,0,0
2015,2,7,6,29.8,19.64047241,39.01472855,19.74722481,64.05891418,0.7027831,0,0
2015,2,7,7,29.8,19.64047241,39.01472855,22.09856796,60.5206604,0.437409764,0,0.002611111
2015,2,7,8,29.8,19.64047241,39.01472855,27.21623421,41.54199982,1.0506892,0,0.10662603
2015,2,7,9,29.8,19.64047241,39.01472855,30.88342476,31.43858528,2.723700795,0,0.344815843
2015,2,7,10,29.8,19.64047241,39.01472855,33.98669434,27.57175827,2.174797738,0,0.569732009
2015,2,7,11,29.8,19.64047241,39.01472855,37.09812927,21.42352104,1.858006878,0,0.735117285
2015,2,7,12,29.8,19.64047241,39.01472855,36.702034,20.23894691,1.911456525,0,0.837935666
2015,2,7,13,29.8,19.64047241,39.01472855,38.02335358,16.56171036,1.877519202,0,0.852455247
2015,2,7,14,29.8,19.64047241,39.01472855,35.55437851,19.61483383,2.362132638,0,0.513045225
2015,2,7,15,29.8,19.64047241,39.01472855,37.86951447,16.99587059,2.313047511,0,0.843137352
2015,2,7,16,29.8,19.64047241,39.01472855,38.76405334,15.00590134,1.80215291,0,0.604826164
2015,2,7,17,29.8,19.64047241,39.01472855,37.78482437,16.14019394,3.490515958,0,0.523497411
2015,2,7,18,29.8,19.64047241,39.01472855,36.82560349,17.35411453,3.245905983,0,0.281627052
2015,2,7,19,29.8,19.64047241,39.01472855,34.78602219,20.02252579,2.16856216,0,0.033425413
2015,2,7,20,29.8,19.64047241,39.01472855,32.16951752,26.06217384,1.453080413,0,0
2015,2,7,21,29.8,19.64047241,39.01472855,28.57302475,36.18062592,0.637622588,0,0
2015,2,7,22,29.8,19.64047241,39.01472855,27.31959534,36.40699768,0.691694707,0,0
2015,2,7,23,29.8,19.64047241,39.01472855,26.11553001,41.01370239,1.451288696,0,0
2015,2,8,0,30.4,20.35633659,38.65415955,26.55699348,39.60334015,0.825677181,0,0
2015,2,8,1,30.4,20.35633659,38.65415955,25.33931541,46.51641083,0.869699551,0,0
2015,2,8,2,30.4,20.35633659,38.65415955,24.52887726,51.46243286,0.436948622,0,0
2015,2,8,3,30.4,20.35633659,38.65415955,23.29221535,56.37136078,0.643598091,0,0
2015,2,8,4,30.4,20.35633659,38.65415955,22.50254631,58.44125748,1.66445256,0,0
2015,2,8,5,30.4,20.35633659,38.65415955,21.5831852,63.09331131,0.606421717,0,0
2015,2,8,6,30.4,20.35633659,38.65415955,20.54405785,67.59893799,1.06753746,0,0
2015,2,8,7,30.4,20.35633659,38.65415955,22.48570061,63.10574722,0.466123133,0,0.002380144
2015,2,8,8,30.4,20.35633659,38.65415955,29.2589035,36.76626968,0.94154069,0,0.10699897
2015,2,8,9,30.4,20.35633659,38.65415955,32.44010162,28.03138351,2.914104674,0,0.34752161
2015,2,8,10,30.4,20.35633659,38.65415955,34.77009964,22.10067558,3.179057333,0,0.573530859
2015,2,8,11,30.4,20.35633659,38.65415955,36.44591904,18.44116974,3.374706955,0,0.740417691
2015,2,8,12,30.4,20.35633659,38.65415955,37.12335587,18.22055054,3.147107629,0,0.844593637
2015,2,8,13,30.4,20.35633659,38.65415955,36.37543106,18.27368927,4.714160558,0,0.843856467
2015,2,8,14,30.4,20.35633659,38.65415955,37.80242157,17.04507637,4.919828006,0,
2015,2,8,15,30.4,20.35633659,38.65415955,37.70797729,15.90467644,4.374236851,0,0.668225829
2015,2,8,16,30.4,20.35633659,38.65415955,38.65415955,14.5939827,3.155872432,0,0.684497952
2015,2,8,17,30.4,20.35633659,38.65415955,37.45108032,13.93333626,5.566417591,0,0.426687243
2015,2,8,18,30.4,20.35633659,38.65415955,36.65822601,14.18061829,5.783594308,0,0.233526224
2015,2,8,19,30.4,20.35633659,38.65415955,35.16226959,16.08415985,3.338857249,0,0.053691871
2015,2,8,20,30.4,20.35633659,38.65415955,32.7001152,19.3258419,2.029332751,0,0
2015,2,8,21,30.4,20.35633659,38.65415955,30.42838287,23.73390198,1.011339308,0,0
2015,2,8,22,30.4,20.35633659,38.65415955,26.33291245,31.95103455,0.913874642,0,0
2015,2,8,23,30.4,20.35633659,38.65415955,24.86840248,39.15509415,1.474068152,0,0
2015,2,9,0,29.6,18.48900414,38.17127228,23.80742264,43.0208168,1.104562239,0,0
2015,2,9,1,29.6,18.48900414,38.17127228,22.78076363,43.35793304,0.966847783,0,0
2015,2,9,2,29.6,18.48900414,38.17127228,21.72229958,48.58364868,0.97385842,0,0
2015,2,9,3,29.6,18.48900414,38.17127228,20.82381248,50.64375687,1.13849625,0,0
2015,2,9,4,29.6,18.48900414,38.17127228,19.96797752,55.37599564,1.513414004,0,0
2015,2,9,5,29.6,18.48900414,38.17127228,19.50774193,57.60667801,0.817065429,0,0
2015,2,9,6,29.6,18.48900414,38.17127228,18.94505882,60.96235657,1.142518242,0,0
2015,2,9,7,29.6,18.48900414,38.17127228,20.97538185,58.35560989,0.416744585,0,0.002114712
2015,2,9,8,29.6,18.48900414,38.17127228,27.85110283,32.71271896,1.506797883,0,0.108263885
2015,2,9,9,29.6,18.48900414,38.17127228,32.02005005,23.42453003,2.396946281,0,0.350750512
2015,2,9,10,29.6,18.48900414,38.17127228,33.80422592,21.32894516,3.654439459,0,0.5797037
2015,2,9,11,29.6,18.48900414,38.17127228,35.30007553,18.62506676,4.771727565,0,0.750993328
2015,2,9,12,29.6,18.48900414,38.17127228,36.62334061,15.12548637,4.631477458,0,0.858848242
2015,2,9,13,29.6,18.48900414,38.17127228,36.9678154,14.45436096,6.179141643,0,0.907318923
2015,2,9,14,29.6,18.48900414,38.17127228,37.6969986,12.94583225,5.461888974,0,0.896316884
2015,2,9,15,29.6,18.48900414,38.17127228,37.69780731,13.20370293,5.442006438,0,0.827878118
2015,2,9,16,29.6,18.48900414,38.17127228,37.8325119,12.67146873,5.801390415,0,0.698009774
2015,2,9,17,29.6,18.48900414,38.17127228,37.60084152,12.75046349,4.957500291,0,0.506427987
2015,2,9,18,29.6,18.48900414,38.17127228,36.76844025,12.68391895,5.505333112,0,0.262344645
2015,2,9,19,29.6,18.48900414,38.17127228,35.19235611,13.5344429,3.156233769,0,0.041760288
2015,2,9,20,29.6,18.48900414,38.17127228,33.69581985,14.12765312,2.940995132,0,0.000113169
2015,2,9,21,29.6,18.48900414,38.17127228,31.8795681,15.61953926,1.934024848,0,0
2015,2,9,22,29.6,18.48900414,38.17127228,27.17575455,24.88121986,1.264804289,0,0
2015,2,9,23,29.6,18.48900414,38.17127228,24.81412506,30.87866211,1.396347209,0,0
2015,2,10,0,29.7,18.57141304,39.12548065,24.01862907,31.6967144,1.121398975,0,0
2015,2,10,1,29.7,18.57141304,39.12548065,23.12590408,35.93600082,0.903357659,0,0
2015,2,10,2,29.7,18.57141304,39.12548065,21.93081093,41.19007111,1.145217143,0,0
2015,2,10,3,29.7,18.57141304,39.12548065,20.83070183,45.22888947,0.78603218,0,0
2015,2,10,4,29.7,18.57141304,39.12548065,19.7831974,49.64601898,1.158339314,0,0
2015,2,10,5,29.7,18.57141304,39.12548065,19.29195595,51.16248322,1.046649591,0,0
2015,2,10,6,29.7,18.57141304,39.12548065,18.57141304,53.32494354,0.788390539,0,0
2015,2,10,7,29.7,18.57141304,39.12548065,21.43082047,49.05589294,0.55864955,0,0.002528806
2015,2,10,8,29.7,18.57141304,39.12548065,27.10015488,32.93655777,0.845403553,0,0.107772632
2015,2,10,9,29.7,18.57141304,39.12548065,32.8902359,20.40499496,1.480029284,0,0.349664613
2015,2,10,10,29.7,18.57141304,39.12548065,34.78105164,17.35390282,1.988506054,0,0.575336398
2015,2,10,11,29.7,18.57141304,39.12548065,36.28744888,15.5792675,2.718510153,0,0.742594655
2015,2,10,12,29.7,18.57141304,39.12548065,37.39260101,13.88247395,4.285650768,0,0.851520594
2015,2,10,13,29.7,18.57141304,39.12548065,37.82398605,12.48235512,6.115758278,0,0.902827198
2015,2,10,14,29.7,18.57141304,39.12548065,38.52196503,11.68280506,6.020808798,0,0.887708848
2015,2,10,15,29.7,18.57141304,39.12548065,38.36666489,12.25001526,5.518024938,0,0.776819988
2015,2,10,16,29.7,18.57141304,39.12548065,39.12548065,11.79301453,3.851503698,0,0.66395782
2015,2,10,17,29.7,18.57141304,39.12548065,37.05662155,11.93247032,7.3262766,0,0.377534978
2015,2,10,18,29.7,18.57141304,39.12548065,37.54833603,11.15471649,4.330192427,0,0.221667689
2015,2,10,19,29.7,18.57141304,39.12548065,36.03846359,11.82202339,2.799293055,0,0.051309669
2015,2,10,20,29.7,18.57141304,39.12548065,32.76575851,14.79398823,1.73716194,0,0
2015,2,10,21,29.7,18.57141304,39.12548065,27.97509193,23.45722008,0.404655992,0,0
2015,2,10,22,29.7,18.57141304,39.12548065,27.10269547,25.94703102,1.259110186,0,0
2015,2,10,23,29.7,18.57141304,39.12548065,25.41130066,30.75952339,1.258024984,0,0
2015,2,11,0,30.3,19.54479599,39.26512146,24.65908241,35.34628677,0.83334751,0,0
2015,2,11,1,30.3,19.54479599,39.26512146,24.2053566,36.83794403,0.990925827,0,0
2015,2,11,2,30.3,19.54479599,39.26512146,23.12656784,40.0492897,0.987666443,0,0
2015,2,11,3,30.3,19.54479599,39.26512146,22.11906433,43.18660355,0.784180924,0,0
2015,2,11,4,30.3,19.54479599,39.26512146,21.22860718,44.53646088,0.718311447,0,0
2015,2,11,5,30.3,19.54479599,39.26512146,20.85095215,46.91706467,0.814021749,0,0
2015,2,11,6,30.3,19.54479599,39.26512146,19.65822029,47.64051437,0.869003104,0,0
2015,2,11,7,30.3,19.54479599,39.26512146,22.18317223,44.35411835,0.968623274,0,0.004132201
2015,2,11,8,30.3,19.54479599,39.26512146,29.77042961,25.86157608,1.260932501,0,0.107647119
2015,2,11,9,30.3,19.54479599,39.26512146,33.29322815,17.31982422,3.011674641,0,0.34891564
2015,2,11,10,30.3,19.54479599,39.26512146,34.96456528,14.01986694,3.891674082,0,0.578653294
2015,2,11,11,30.3,19.54479599,39.26512146,36.4174118,12.49564838,3.03199004,0,0.747537565
2015,2,11,12,30.3,19.54479599,39.26512146,37.79274368,11.58265591,3.03087477,0,0.845061232
2015,2,11,13,30.3,19.54479599,39.26512146,38.19228363,10.92131519,3.845622967,0,0.885327679
2015,2,11,14,30.3,19.54479599,39.26512146,39.26512146,11.14955425,3.348391615,0,0.880936745
2015,2,11,15,30.3,19.54479599,39.26512146,38.87251663,11.10771751,3.458109549,0,0.766180529
2015,2,11,16,30.3,19.54479599,39.26512146,38.12327576,11.01052761,5.618697529,0,0.706253111
2015,2,11,17,30.3,19.54479599,39.26512146,37.29795074,10.81979942,5.255311826,0,0.510762849
2015,2,11,18,30.3,19.54479599,39.26512146,36.66691589,11.1836071,3.839591502,0,0.262200107
2015,2,11,19,30.3,19.54479599,39.26512146,34.88942719,11.68347454,2.741159407,0,0.040690327
2015,2,11,20,30.3,19.54479599,39.26512146,32.02780914,13.6031208,1.663855188,0,0
2015,2,11,21,30.3,19.54479599,39.26512146,27.81144142,19.98370552,0.754071746,0,0
2015,2,11,22,30.3,19.54479599,39.26512146,27.44936943,21.57006073,1.116212705,0,0
2015,2,11,23,30.3,19.54479599,39.26512146,25.04910851,24.08865929,1.200951901,0,0
2015,2,12,0,29.1,17.05486107,38.59122086,27.58273697,17.81608772,2.127951364,0,0
2015,2,12,1,29.1,17.05486107,38.59122086,26.15929413,17.66295815,1.27030514,0,0
2015,2,12,2,29.1,17.05486107,38.59122086,23.6421833,21.84778595,0.490130611,0,0
2015,2,12,3,29.1,17.05486107,38.59122086,20.86597633,27.55159569,1.024575987,0,0
2015,2,12,4,29.1,17.05486107,38.59122086,19.98603439,30.63633156,1.143231114,0,0
2015,2,12,5,29.1,17.05486107,38.59122086,18.11440659,33.65503693,1.61295437,0,0
2015,2,12,6,29.1,17.05486107,38.59122086,17.65398979,40.03440475,1.014609023,0,0
2015,2,12,7,29.1,17.05486107,38.59122086,18.81001854,40.83476257,0.749936306,0,0.001998971
2015,2,12,8,29.1,17.05486107,38.59122086,26.4956131,24.17368889,1.057510957,0,0.10830504
2015,2,12,9,29.1,17.05486107,38.59122086,30.45281792,14.30177116,1.368004251,0,0.352560698
2015,2,12,10,29.1,17.05486107,38.59122086,32.22290802,13.6432991,1.737902363,0,0.580542684
2015,2,12,11,29.1,17.05486107,38.59122086,35.64860153,13.60055828,3.65731267,0,0.746668172
2015,2,12,12,29.1,17.05486107,38.59122086,36.77721024,13.4606266,3.716453505,0,0.853755658
2015,2,12,13,29.1,17.05486107,38.59122086,36.59262466,12.9437151,2.165017933,0,0.785657925
2015,2,12,14,29.1,17.05486107,38.59122086,37.59820557,11.29579258,5.808873585,0,0.904721169
2015,2,12,15,29.1,17.05486107,38.59122086,37.66561127,12.73226166,3.82239833,0,0.746662554
2015,2,12,16,29.1,17.05486107,38.59122086,36.17391968,12.82217026,2.879067976,0,0.488881691
2015,2,12,17,29.1,17.05486107,38.59122086,37.59445953,12.06752682,2.859790494,0,0.508546803
2015,2,12,18,29.1,17.05486107,38.59122086,36.30113602,12.83121967,3.598266407,0,0.263948556
2015,2,12,19,29.1,17.05486107,38.59122086,34.55490494,14.65358543,2.398243544,0,0.038791667
2015,2,12,20,29.1,17.05486107,38.59122086,30.56696701,21.1020546,1.478959181,0,0
2015,2,12,21,29.1,17.05486107,38.59122086,27.78813553,26.61715889,0.727066516,0,0
2015,2,12,22,29.1,17.05486107,38.59122086,25.61332321,30.83406448,0.603006236,0,0
2015,2,12,23,29.1,17.05486107,38.59122086,23.93304634,35.82966614,0.733758202,0,0
2015,2,13,0,29.1,19.45294571,37.41759109,23.4198246,39.95000076,1.243468988,0,0
2015,2,13,1,29.1,19.45294571,37.41759109,22.86691093,40.46812057,0.6133201,0,0
2015,2,13,2,29.1,19.45294571,37.41759109,22.21630859,44.19131851,1.069160694,0,0
2015,2,13,3,29.1,19.45294571,37.41759109,21.15877342,50.9955864,0.899441366,0,0
2015,2,13,4,29.1,19.45294571,37.41759109,20.79710197,47.85648727,1.152446132,0,0
2015,2,13,5,29.1,19.45294571,37.41759109,20.99388313,51.19991684,1.902957823,0,0
2015,2,13,6,29.1,19.45294571,37.41759109,19.92167473,52.87467194,1.022081928,0,0
2015,2,13,7,29.1,19.45294571,37.41759109,21.71459961,49.1097908,0.709974605,0,0.001980452
2015,2,13,8,29.1,19.45294571,37.41759109,28.34213638,31.14013863,1.081317469,0,0.104897118
2015,2,13,9,29.1,19.45294571,37.41759109,31.80265617,23.66969299,2.37553919,0,0.34733899
2015,2,13,10,29.1,19.45294571,37.41759109,33.89441681,18.95503235,5.745358295,0,0.553788576
2015,2,13,11,29.1,19.45294571,37.41759109,35.11512756,17.5373497,3.190868864,0,0.749441367
2015,2,13,12,29.1,19.45294571,37.41759109,35.5319252,15.54060745,4.500090702,0,0.866825073
2015,2,13,13,29.1,19.45294571,37.41759109,35.87589645,14.69111824,3.936907686,0,0.874559666
2015,2,13,14,29.1,19.45294571,37.41759109,36.47466278,13.54722118,5.060694822,0,0.896905863
2015,2,13,15,29.1,19.45294571,37.41759109,37.07687378,13.08003235,4.593750072,0,0.830234584
2015,2,13,16,29.1,19.45294571,37.41759109,37.06920624,13.04780102,4.500000633,0,0.700521094
2015,2,13,17,29.1,19.45294571,37.41759109,36.38968658,13.35707378,4.311137999,0,0.504549398
2015,2,13,18,29.1,19.45294571,37.41759109,35.77589417,13.8654232,2.83722919,0,0.257676951
2015,2,13,19,29.1,19.45294571,37.41759109,34.18471146,14.41321945,3.171780792,0,0.038467591
2015,2,13,20,29.1,19.45294571,37.41759109,30.13631248,21.34239769,1.146662623,0,0
2015,2,13,21,29.1,19.45294571,37.41759109,27.09623718,26.84726143,0.4653591,0,0
2015,2,13,22,29.1,19.45294571,37.41759109,25.96101379,29.61416817,1.103723535,0,0
2015,2,13,23,29.1,19.45294571,37.41759109,25.08799744,32.45254898,1.141413039,0,0
2015,2,14,0,29.7,19.33082962,37.70715714,24.46945572,32.88272476,1.382940525,0,0
2015,2,14,1,29.7,19.33082962,37.70715714,23.69189072,36.41524887,1.066639946,0,0
2015,2,14,2,29.7,19.33082962,37.70715714,23.11918449,38.89099121,0.528642329,0,0
2015,2,14,3,29.7,19.33082962,37.70715714,23.00429535,40.31211853,0.924443746,0,0
2015,2,14,4,29.7,19.33082962,37.70715714,22.21947861,42.68869019,1.429005415,0,0
2015,2,14,5,29.7,19.33082962,37.70715714,20.89101219,47.64002991,1.273052651,0,0
2015,2,14,6,29.7,19.33082962,37.70715714,19.84754562,53.48719025,0.851135869,0,0
2015,2,14,7,29.7,19.33082962,37.70715714,21.686203,50.16742706,0.676933406,0,0.002006173
2015,2,14,8,29.7,19.33082962,37.70715714,27.81990623,31.74408531,1.005735275,0,0.107101853
2015,2,14,9,29.7,19.33082962,37.70715714,32.58321381,23.81198502,1.021248919,0,0.346814287
2015,2,14,10,29.7,19.33082962,37.70715714,34.47203064,19.55532837,3.697812601,0,0.573340533
2015,2,14,11,29.7,19.33082962,37.70715714,35.42271042,18.01165199,4.201371587,0,0.745236112
2015,2,14,12,29.7,19.33082962,37.70715714,35.9954567,17.23541832,5.519314519,0,0.882768535
2015,2,14,13,29.7,19.33082962,37.70715714,36.34967041,15.86006069,4.463284142,0,0.91154526
2015,2,14,14,29.7,19.33082962,37.70715714,36.85925674,15.62799835,2.841786698,0,0.892390925
2015,2,14,15,29.7,19.33082962,37.70715714,37.3053894,14.47087193,3.923855053,0,0.819216062
2015,2,14,16,29.7,19.33082962,37.70715714,37.4269104,13.51675987,4.338683844,0,0.670691883
2015,2,14,17,29.7,19.33082962,37.70715714,37.01679993,13.83967876,3.429421413,0,0.500963985
2015,2,14,18,29.7,19.33082962,37.70715714,36.31428909,13.98023987,2.680512559,0,0.254804526
2015,2,14,19,29.7,19.33082962,37.70715714,34.74387741,14.80265427,3.229767416,0,0.036169338
2015,2,14,20,29.7,19.33082962,37.70715714,32.10175323,19.50726318,1.154058903,0,1.03E-06
2015,2,14,21,29.7,19.33082962,37.70715714,27.83455276,27.78314018,0.684785861,0,0
2015,2,14,22,29.7,19.33082962,37.70715714,26.05168915,30.38548851,0.626012853,0,0
2015,2,14,23,29.7,19.33082962,37.70715714,25.42991257,34.88166046,0.793087256,0,0
2015,2,15,0,29.6,19.58628845,38.28993607,24.12395477,38.96406937,1.407297518,0,0
2015,2,15,1,29.6,19.58628845,38.28993607,23.52878952,42.08979034,0.899356131,0,0
2015,2,15,2,29.6,19.58628845,38.28993607,22.58385468,45.79076385,0.962988776,0,0
2015,2,15,3,29.6,19.58628845,38.28993607,22.07867813,46.96526337,0.790759295,0,0
2015,2,15,4,29.6,19.58628845,38.28993607,21.33153152,49.75428391,1.109944874,0,0
2015,2,15,5,29.6,19.58628845,38.28993607,20.68462372,51.65026474,1.519525207,0,0
2015,2,15,6,29.6,19.58628845,38.28993607,19.96364975,54.72315216,1.145414236,0,0
2015,2,15,7,29.6,19.58628845,38.28993607,21.34478951,53.96065903,1.005132009,0,0.002041666
2015,2,15,8,29.6,19.58628845,38.28993607,27.60041809,34.39574051,0.787369378,0,0.104031375
2015,2,15,9,29.6,19.58628845,38.28993607,31.29454803,26.44169044,1.599396422,0,0.345233031
2015,2,15,10,29.6,19.58628845,38.28993607,34.61043549,20.29971313,4.626377946,0,0.574256171
2015,2,15,11,29.6,19.58628845,38.28993607,35.15213776,17.1841507,3.294171214,0,0.747942884
2015,2,15,12,29.6,19.58628845,38.28993607,36.09623337,14.68717194,4.701459195,0,0.855656377
2015,2,15,13,29.6,19.58628845,38.28993607,36.59065247,13.54045391,4.220317137,0,0.905538084
2015,2,15,14,29.6,19.58628845,38.28993607,36.91521454,13.86919403,3.723363146,0,0.887620942
2015,2,15,15,29.6,19.58628845,38.28993607,38.06686401,13.27149582,5.357341284,0,0.817453699
2015,2,15,16,29.6,19.58628845,38.28993607,37.91734695,12.81240463,4.253328865,0,0.69156483
2015,2,15,17,29.6,19.58628845,38.28993607,37.4445076,12.24964809,4.782522107,0,0.500005141
2015,2,15,18,29.6,19.58628845,38.28993607,36.57445908,12.67887497,4.876984683,0,0.255180031
2015,2,15,19,29.6,19.58628845,38.28993607,35.06803513,14.06290627,3.342363594,0,0.035183641
2015,2,15,20,29.6,19.58628845,38.28993607,31.9292469,19.0576992,1.262919324,0,0
2015,2,15,21,29.6,19.58628845,38.28993607,27.54223251,26.93935013,0.500451661,0,0
2015,2,15,22,29.6,19.58628845,38.28993607,25.91831589,30.94685364,0.670882073,0,0
2015,2,15,23,29.6,19.58628845,38.28993607,24.59662247,33.48515701,1.11969852,0,0
2015,2,16,0,30.2,19.4583149,38.97497177,24.1193428,37.96701431,1.561654201,0,0
2015,2,16,1,30.2,19.4583149,38.97497177,23.35500336,42.17448807,1.033849285,0,0
2015,2,16,2,30.2,19.4583149,38.97497177,22.34145927,44.04521561,0.942369394,0,0
2015,2,16,3,30.2,19.4583149,38.97497177,22.01677895,46.76683044,0.820076526,0,0
2015,2,16,4,30.2,19.4583149,38.97497177,21.41897392,49.00654221,1.099950425,0,0
2015,2,16,5,30.2,19.4583149,38.97497177,20.24545288,53.10370636,1.274817347,0,0
2015,2,16,6,30.2,19.4583149,38.97497177,19.56801605,56.91482925,0.460675065,0,0
2015,2,16,7,30.2,19.4583149,38.97497177,21.06332588,53.59222794,0.956051982,0,0.001818415
2015,2,16,8,30.2,19.4583149,38.97497177,27.67951584,32.65169144,1.282445688,0,0.10294959
2015,2,16,9,30.2,19.4583149,38.97497177,33.25458527,24.86275101,1.034114592,0,0.344027778
2015,2,16,10,30.2,19.4583149,38.97497177,34.48861313,21.82733154,3.501530111,0,0.572373955
2015,2,16,11,30.2,19.4583149,38.97497177,36.01931381,19.6839447,2.598227089,0,0.741911023
2015,2,16,12,30.2,19.4583149,38.97497177,37.15194321,15.64575386,4.655910084,0,0.851583834
2015,2,16,13,30.2,19.4583149,38.97497177,37.58466339,14.97110176,5.374380279,0,0.903517501
2015,2,16,14,30.2,19.4583149,38.97497177,38.23893738,14.62543392,4.837909966,0,0.895364196
2015,2,16,15,30.2,19.4583149,38.97497177,38.67451859,14.42293644,5.767178381,0,0.816453706
2015,2,16,16,30.2,19.4583149,38.97497177,38.78439713,14.31903458,3.719807528,0,0.69092543
2015,2,16,17,30.2,19.4583149,38.97497177,38.42028809,14.25458241,4.667481872,0,0.490051957
2015,2,16,18,30.2,19.4583149,38.97497177,37.05495071,14.51378822,3.198758141,0,0.196178131
2015,2,16,19,30.2,19.4583149,38.97497177,35.74590302,16.70412064,2.963986119,0,0.037852365
2015,2,16,20,30.2,19.4583149,38.97497177,31.37693214,24.92654419,0.925413846,0,0
2015,2,16,21,30.2,19.4583149,38.97497177,28.89436531,28.61506653,1.155960425,0,0
2015,2,16,22,30.2,19.4583149,38.97497177,28.71389389,30.26447678,1.081291507,0,0
2015,2,16,23,30.2,19.4583149,38.97497177,27.3037014,31.66729927,1.017817941,0,0
2015,2,17,0,30.4,20.96443176,38.72710419,25.80233383,36.62491989,1.590572411,0,0
2015,2,17,1,30.4,20.96443176,38.72710419,25.28287888,40.93128586,0.741077393,0,0
2015,2,17,2,30.4,20.96443176,38.72710419,24.75479698,40.32777405,0.865505169,0,0
2015,2,17,3,30.4,20.96443176,38.72710419,24.08732224,41.11880875,0.655926328,0,0
2015,2,17,4,30.4,20.96443176,38.72710419,23.4755764,43.78206253,1.035035617,0,0
2015,2,17,5,30.4,20.96443176,38.72710419,22.61817932,47.77923965,1.259394037,0,0
